frame,time,person,component,point,x,y,z,confidence
0,0.0,0,POSE_LANDMARKS,NOSE,331.3307,120.3332,-0.8377,0.9955
0,0.0,0,POSE_LANDMARKS,LEFT_EYE_INNER,343.023,104.0599,-0.7814,0.9874
0,0.0,0,POSE_LANDMARKS,LEFT_EYE,350.1111,104.8104,-0.7822,0.9872
0,0.0,0,POSE_LANDMARKS,LEFT_EYE_OUTER,359.1012,106.0327,-0.7822,0.9883
0,0.0,0,POSE_LANDMARKS,RIGHT_EYE_INNER,319.2164,103.2862,-0.7819,0.9915
0,0.0,0,POSE_LANDMARKS,RIGHT_EYE,311.6062,104.144,-0.7828,0.9941
0,0.0,0,POSE_LANDMARKS,RIGHT_EYE_OUTER,304.925,104.629,-0.7835,0.9949
0,0.0,0,POSE_LANDMARKS,LEFT_EAR,368.3979,116.2016,-0.433,0.9951
0,0.0,0,POSE_LANDMARKS,RIGHT_EAR,292.3593,114.655,-0.4343,0.9908
0,0.0,0,POSE_LANDMARKS,MOUTH_LEFT,345.5738,142.2735,-0.6976,0.9967
0,0.0,0,POSE_LANDMARKS,MOUTH_RIGHT,315.9778,140.9722,-0.7033,0.9964
0,0.0,0,POSE_LANDMARKS,LEFT_SHOULDER,427.2985,232.8984,-0.2156,0.999
0,0.0,0,POSE_LANDMARKS,RIGHT_SHOULDER,231.0577,233.2144,-0.2084,0.9987
0,0.0,0,POSE_LANDMARKS,LEFT_ELBOW,461.5157,386.7743,-0.3078,0.9516
0,0.0,0,POSE_LANDMARKS,RIGHT_ELBOW,190.0623,380.705,-0.3525,0.886
0,0.0,0,POSE_LANDMARKS,LEFT_WRIST,364.8919,416.6371,-0.8102,0.8525
0,0.0,0,POSE_LANDMARKS,RIGHT_WRIST,268.4243,410.7438,-0.929,0.8992
0,0.0,0,POSE_LANDMARKS,LEFT_PINKY,332.2455,441.248,-0.9462,0.8266
0,0.0,0,POSE_LANDMARKS,RIGHT_PINKY,293.9817,438.5582,-1.0928,0.89
0,0.0,0,POSE_LANDMARKS,LEFT_INDEX,326.8289,419.0607,-0.9787,0.8435
0,0.0,0,POSE_LANDMARKS,RIGHT_INDEX,306.8724,413.1806,-1.1133,0.9024
0,0.0,0,POSE_LANDMARKS,LEFT_THUMB,332.8839,408.3313,-0.8304,0.7815
0,0.0,0,POSE_LANDMARKS,RIGHT_THUMB,300.1447,402.7265,-0.9512,0.853
0,0.0,0,POSE_LANDMARKS,LEFT_HIP,385.2557,495.5388,0.0113,0.8863
0,0.0,0,POSE_LANDMARKS,RIGHT_HIP,260.8609,492.4491,-0.0115,0.9014
0,0.0,0,POSE_LANDMARKS,LEFT_KNEE,377.3012,715.7673,-0.0703,0.0652
0,0.0,0,POSE_LANDMARKS,RIGHT_KNEE,252.3584,691.8071,-0.1444,0.0764
0,0.0,0,POSE_LANDMARKS,LEFT_ANKLE,361.1514,881.3392,0.4422,0.0067
0,0.0,0,POSE_LANDMARKS,RIGHT_ANKLE,244.1243,870.0739,0.4914,0.0074
0,0.0,0,POSE_LANDMARKS,LEFT_HEEL,361.9232,904.5825,0.4783,0.0063
0,0.0,0,POSE_LANDMARKS,RIGHT_HEEL,243.5904,894.6765,0.5461,0.0063
0,0.0,0,POSE_LANDMARKS,LEFT_FOOT_INDEX,333.6273,934.8412,0.1702,0.0054
0,0.0,0,POSE_LANDMARKS,RIGHT_FOOT_INDEX,252.217,931.4456,0.2698,0.0042
0,0.0,0,FACE_LANDMARKS,0,326.9688,131.4362,-0.0238,1.0
0,0.0,0,FACE_LANDMARKS,7,299.7393,104.5536,0.0149,1.0
0,0.0,0,FACE_LANDMARKS,10,325.0928,67.1396,0.0185,1.0
0,0.0,0,FACE_LANDMARKS,13,327.6387,136.1079,-0.0201,1.0
0,0.0,0,FACE_LANDMARKS,14,327.6561,136.2261,-0.0198,1.0
0,0.0,0,FACE_LANDMARKS,17,327.9865,141.2923,-0.024,1.0
0,0.0,0,FACE_LANDMARKS,21,284.1062,93.3951,0.05,1.0
0,0.0,0,FACE_LANDMARKS,33,298.3185,104.0255,0.017,1.0
0,0.0,0,FACE_LANDMARKS,37,322.0281,131.13,-0.023,1.0
0,0.0,0,FACE_LANDMARKS,39,317.2256,133.8379,-0.0203,1.0
0,0.0,0,FACE_LANDMARKS,40,314.2158,136.6976,-0.0166,1.0
0,0.0,0,FACE_LANDMARKS,46,292.2694,97.3796,0.0157,1.0
0,0.0,0,FACE_LANDMARKS,52,301.8213,92.0555,0.0075,1.0
0,0.0,0,FACE_LANDMARKS,53,296.196,93.9646,0.0114,1.0
0,0.0,0,FACE_LANDMARKS,54,288.0418,84.7666,0.0419,1.0
0,0.0,0,FACE_LANDMARKS,55,318.7053,94.0717,0.0025,1.0
0,0.0,0,FACE_LANDMARKS,58,288.9299,150.5984,0.0398,1.0
0,0.0,0,FACE_LANDMARKS,61,311.5114,141.3426,-0.0088,1.0
0,0.0,0,FACE_LANDMARKS,63,293.908,92.1859,0.0156,1.0
0,0.0,0,FACE_LANDMARKS,65,309.2011,91.9582,0.0046,1.0
0,0.0,0,FACE_LANDMARKS,66,308.4132,89.1444,0.005,1.0
0,0.0,0,FACE_LANDMARKS,67,303.5514,71.7625,0.024,1.0
0,0.0,0,FACE_LANDMARKS,70,289.7511,96.6002,0.0217,1.0
0,0.0,0,FACE_LANDMARKS,78,312.9013,140.5338,-0.0104,1.0
0,0.0,0,FACE_LANDMARKS,80,317.3263,138.2164,-0.0152,1.0
0,0.0,0,FACE_LANDMARKS,81,320.1886,137.1244,-0.0175,1.0
0,0.0,0,FACE_LANDMARKS,82,323.6852,136.453,-0.0195,1.0
0,0.0,0,FACE_LANDMARKS,84,323.5987,141.5773,-0.0237,1.0
0,0.0,0,FACE_LANDMARKS,87,323.7198,136.5495,-0.0193,1.0
0,0.0,0,FACE_LANDMARKS,88,317.3284,138.1791,-0.015,1.0
0,0.0,0,FACE_LANDMARKS,91,316.0457,141.6233,-0.0177,1.0
0,0.0,0,FACE_LANDMARKS,93,282.843,131.3237,0.0583,1.0
0,0.0,0,FACE_LANDMARKS,95,315.2304,139.3097,-0.0123,1.0
0,0.0,0,FACE_LANDMARKS,103,294.2851,77.4295,0.0323,1.0
0,0.0,0,FACE_LANDMARKS,105,300.3462,89.5265,0.0104,1.0
0,0.0,0,FACE_LANDMARKS,107,317.2737,89.4968,0.0025,1.0
0,0.0,0,FACE_LANDMARKS,109,313.4099,68.5685,0.0192,1.0
0,0.0,0,FACE_LANDMARKS,127,281.3025,112.6867,0.0632,1.0
0,0.0,0,FACE_LANDMARKS,132,285.1632,140.9613,0.0506,1.0
0,0.0,0,FACE_LANDMARKS,133,314.6001,103.1349,0.0132,1.0
0,0.0,0,FACE_LANDMARKS,136,299.2322,161.3604,0.0142,1.0
0,0.0,0,FACE_LANDMARKS,144,303.1648,104.8784,0.0113,1.0
0,0.0,0,FACE_LANDMARKS,145,306.0858,104.8088,0.01,1.0
0,0.0,0,FACE_LANDMARKS,146,313.5444,141.5956,-0.0131,1.0
0,0.0,0,FACE_LANDMARKS,148,323.8654,168.7637,-0.0174,1.0
0,0.0,0,FACE_LANDMARKS,149,311.4928,166.4828,-0.0037,1.0
0,0.0,0,FACE_LANDMARKS,150,305.9305,164.5794,0.0042,1.0
0,0.0,0,FACE_LANDMARKS,152,331.9806,168.6403,-0.019,1.0
0,0.0,0,FACE_LANDMARKS,153,308.9557,104.4822,0.0101,1.0
0,0.0,0,FACE_LANDMARKS,154,311.5848,103.9489,0.0113,1.0
0,0.0,0,FACE_LANDMARKS,155,313.4865,103.5721,0.0128,1.0
0,0.0,0,FACE_LANDMARKS,157,311.475,101.0036,0.0116,1.0
0,0.0,0,FACE_LANDMARKS,158,308.5466,100.2201,0.0106,1.0
0,0.0,0,FACE_LANDMARKS,159,305.5807,100.1764,0.0106,1.0
0,0.0,0,FACE_LANDMARKS,160,302.4721,101.0031,0.0116,1.0
0,0.0,0,FACE_LANDMARKS,161,300.464,102.1749,0.0131,1.0
0,0.0,0,FACE_LANDMARKS,162,282.0367,102.1631,0.0584,1.0
0,0.0,0,FACE_LANDMARKS,163,301.1627,104.7535,0.0132,1.0
0,0.0,0,FACE_LANDMARKS,172,293.8168,157.3361,0.0268,1.0
0,0.0,0,FACE_LANDMARKS,173,313.5853,102.2292,0.0126,1.0
0,0.0,0,FACE_LANDMARKS,176,317.3317,167.8582,-0.0118,1.0
0,0.0,0,FACE_LANDMARKS,178,320.1981,137.1454,-0.0173,1.0
0,0.0,0,FACE_LANDMARKS,181,319.4931,141.6984,-0.0211,1.0
0,0.0,0,FACE_LANDMARKS,185,312.2808,139.2344,-0.0125,1.0
0,0.0,0,FACE_LANDMARKS,191,315.1718,139.3463,-0.0124,1.0
0,0.0,0,FACE_LANDMARKS,234,281.8419,122.1211,0.063,1.0
0,0.0,0,FACE_LANDMARKS,246,299.2977,103.1313,0.0148,1.0
0,0.0,0,FACE_LANDMARKS,249,351.1691,101.4992,0.0181,1.0
0,0.0,0,FACE_LANDMARKS,251,366.4367,87.7857,0.0547,1.0
0,0.0,0,FACE_LANDMARKS,263,352.4402,101.0232,0.0204,1.0
0,0.0,0,FACE_LANDMARKS,267,332.1854,130.2308,-0.0226,1.0
0,0.0,0,FACE_LANDMARKS,269,338.1372,132.2865,-0.0193,1.0
0,0.0,0,FACE_LANDMARKS,270,342.1041,134.6884,-0.0152,1.0
0,0.0,0,FACE_LANDMARKS,276,358.3948,93.4535,0.0196,1.0
0,0.0,0,FACE_LANDMARKS,282,349.8893,89.125,0.0102,1.0
0,0.0,0,FACE_LANDMARKS,283,354.8826,90.5408,0.0147,1.0
0,0.0,0,FACE_LANDMARKS,284,362.1718,79.8195,0.0461,1.0
0,0.0,0,FACE_LANDMARKS,285,334.7461,92.1451,0.0033,1.0
0,0.0,0,FACE_LANDMARKS,288,368.8159,144.9339,0.0441,1.0
0,0.0,0,FACE_LANDMARKS,291,346.4273,138.9073,-0.0069,1.0
0,0.0,0,FACE_LANDMARKS,293,356.7829,88.3947,0.0193,1.0
0,0.0,0,FACE_LANDMARKS,295,343.4027,89.3671,0.0064,1.0
0,0.0,0,FACE_LANDMARKS,296,344.0503,86.4737,0.0069,1.0
0,0.0,0,FACE_LANDMARKS,297,346.537,68.9387,0.0263,1.0
0,0.0,0,FACE_LANDMARKS,300,360.7138,92.14,0.0261,1.0
0,0.0,0,FACE_LANDMARKS,308,344.8438,138.3979,-0.0088,1.0
0,0.0,0,FACE_LANDMARKS,310,339.7748,136.6678,-0.0141,1.0
0,0.0,0,FACE_LANDMARKS,311,336.1585,135.9076,-0.0167,1.0
0,0.0,0,FACE_LANDMARKS,312,332.0068,135.7736,-0.0191,1.0
0,0.0,0,FACE_LANDMARKS,314,332.7468,140.9064,-0.0232,1.0
0,0.0,0,FACE_LANDMARKS,317,332.0542,135.8521,-0.0188,1.0
0,0.0,0,FACE_LANDMARKS,318,339.771,136.671,-0.0139,1.0
0,0.0,0,FACE_LANDMARKS,321,341.3225,139.7817,-0.0165,1.0
0,0.0,0,FACE_LANDMARKS,323,371.5079,125.1271,0.063,1.0
0,0.0,0,FACE_LANDMARKS,324,342.4345,137.5672,-0.011,1.0
0,0.0,0,FACE_LANDMARKS,332,355.8148,73.3698,0.0357,1.0
0,0.0,0,FACE_LANDMARKS,334,351.1332,86.3582,0.0132,1.0
0,0.0,0,FACE_LANDMARKS,336,335.9832,87.4595,0.0033,1.0
0,0.0,0,FACE_LANDMARKS,338,336.7069,67.0169,0.0204,1.0
0,0.0,0,FACE_LANDMARKS,356,370.7276,106.4491,0.0681,1.0
0,0.0,0,FACE_LANDMARKS,361,370.7819,134.924,0.0553,1.0
0,0.0,0,FACE_LANDMARKS,362,336.4971,101.149,0.0146,1.0
0,0.0,0,FACE_LANDMARKS,365,361.2162,156.9167,0.0172,1.0
0,0.0,0,FACE_LANDMARKS,373,348.0059,102.0367,0.014,1.0
0,0.0,0,FACE_LANDMARKS,374,345.1568,102.2657,0.0124,1.0
0,0.0,0,FACE_LANDMARKS,375,344.2231,139.3928,-0.0115,1.0
0,0.0,0,FACE_LANDMARKS,377,339.7268,167.5363,-0.0166,1.0
0,0.0,0,FACE_LANDMARKS,378,350.6995,163.5835,-0.0018,1.0
0,0.0,0,FACE_LANDMARKS,379,355.5843,160.965,0.0066,1.0
0,0.0,0,FACE_LANDMARKS,380,342.2439,102.1817,0.0121,1.0
0,0.0,0,FACE_LANDMARKS,381,339.4306,101.7739,0.0129,1.0
0,0.0,0,FACE_LANDMARKS,382,337.5441,101.4874,0.0144,1.0
0,0.0,0,FACE_LANDMARKS,384,339.4614,99.2253,0.0135,1.0
0,0.0,0,FACE_LANDMARKS,385,342.4804,98.6072,0.0127,1.0
0,0.0,0,FACE_LANDMARKS,386,345.4983,98.5769,0.0131,1.0
0,0.0,0,FACE_LANDMARKS,387,348.4807,99.105,0.0145,1.0
0,0.0,0,FACE_LANDMARKS,388,350.3653,99.866,0.0162,1.0
0,0.0,0,FACE_LANDMARKS,389,369.0446,96.1443,0.0633,1.0
0,0.0,0,FACE_LANDMARKS,390,349.8476,101.7428,0.0162,1.0
0,0.0,0,FACE_LANDMARKS,397,365.4489,152.2321,0.0306,1.0
0,0.0,0,FACE_LANDMARKS,398,337.4267,100.3177,0.0142,1.0
0,0.0,0,FACE_LANDMARKS,400,345.5807,165.7135,-0.0105,1.0
0,0.0,0,FACE_LANDMARKS,402,336.2094,135.9358,-0.0165,1.0
0,0.0,0,FACE_LANDMARKS,405,337.3235,140.3923,-0.0201,1.0
0,0.0,0,FACE_LANDMARKS,409,344.9237,136.8969,-0.0108,1.0
0,0.0,0,FACE_LANDMARKS,415,342.4251,137.5593,-0.0111,1.0
0,0.0,0,FACE_LANDMARKS,454,371.2484,115.8833,0.0678,1.0
0,0.0,0,FACE_LANDMARKS,466,351.5197,100.4712,0.018,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,WRIST,286.8782,416.6651,-0.0,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,THUMB_CMC,295.1768,402.032,-0.007,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,THUMB_MCP,307.7057,398.5293,-0.0206,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,THUMB_IP,318.4204,399.9957,-0.0342,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,THUMB_TIP,327.3191,405.4768,-0.0506,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_MCP,312.4758,407.0758,-0.0379,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_PIP,326.7593,415.6922,-0.0548,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_DIP,337.4507,422.1328,-0.0663,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,INDEX_FINGER_TIP,344.9243,425.8251,-0.0728,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_MCP,310.3853,420.0279,-0.0401,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_PIP,323.8756,431.4638,-0.0522,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_DIP,335.6769,436.6483,-0.0552,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,MIDDLE_FINGER_TIP,342.2143,437.3716,-0.0588,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,RING_FINGER_MCP,306.4551,431.5735,-0.0407,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,RING_FINGER_PIP,314.8129,442.4869,-0.049,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,RING_FINGER_DIP,321.7146,445.3371,-0.0454,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,RING_FINGER_TIP,326.4676,445.4081,-0.0442,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,PINKY_MCP,301.9633,441.8461,-0.0416,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,PINKY_PIP,308.4761,450.9294,-0.0454,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,PINKY_DIP,313.0775,451.3206,-0.0389,1.0
0,0.0,0,LEFT_HAND_LANDMARKS,PINKY_TIP,315.7846,450.0207,-0.0353,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,WRIST,258.6273,413.2386,0.0,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,THUMB_CMC,282.3794,400.5308,-0.004,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,THUMB_MCP,307.1558,394.7586,-0.0077,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,THUMB_IP,326.0477,392.1512,-0.01,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,THUMB_TIP,341.1234,393.1471,-0.0115,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_MCP,309.3608,414.3079,-0.0156,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_PIP,334.4995,426.5209,-0.0193,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_DIP,346.7387,432.0208,-0.019,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,INDEX_FINGER_TIP,354.0731,435.4519,-0.0173,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_MCP,301.5023,429.4328,-0.0145,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_PIP,327.0741,444.7573,-0.0142,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_DIP,337.5461,446.2654,-0.0095,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,MIDDLE_FINGER_TIP,341.7089,444.536,-0.0063,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,RING_FINGER_MCP,294.118,440.6095,-0.0127,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,RING_FINGER_PIP,317.6359,453.1671,-0.0112,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,RING_FINGER_DIP,326.1461,451.2798,-0.0039,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,RING_FINGER_TIP,327.972,446.7895,0.0013,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,PINKY_MCP,288.133,447.575,-0.011,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,PINKY_PIP,307.8701,456.0615,-0.0076,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,PINKY_DIP,315.3257,454.6571,0.0001,1.0
0,0.0,0,RIGHT_HAND_LANDMARKS,PINKY_TIP,317.7176,451.1767,0.0065,1.0
1,0.0414,0,POSE_LANDMARKS,NOSE,331.3045,119.5921,-0.8623,0.9947
1,0.0414,0,POSE_LANDMARKS,LEFT_EYE_INNER,343.05,102.8416,-0.802,0.9851
1,0.0414,0,POSE_LANDMARKS,LEFT_EYE,350.0956,103.4085,-0.8028,0.9849
1,0.0414,0,POSE_LANDMARKS,LEFT_EYE_OUTER,358.8029,104.4575,-0.8028,0.9861
1,0.0414,0,POSE_LANDMARKS,RIGHT_EYE_INNER,319.164,102.1931,-0.8028,0.99
1,0.0414,0,POSE_LANDMARKS,RIGHT_EYE,311.5606,102.8888,-0.8037,0.9931
1,0.0414,0,POSE_LANDMARKS,RIGHT_EYE_OUTER,304.8264,103.8036,-0.8045,0.9942
1,0.0414,0,POSE_LANDMARKS,LEFT_EAR,368.2133,115.342,-0.4404,0.9938
1,0.0414,0,POSE_LANDMARKS,RIGHT_EAR,292.325,114.3415,-0.4427,0.989
1,0.0414,0,POSE_LANDMARKS,MOUTH_LEFT,345.5908,140.6158,-0.7174,0.9959
1,0.0414,0,POSE_LANDMARKS,MOUTH_RIGHT,316.179,139.6655,-0.7237,0.9955
1,0.0414,0,POSE_LANDMARKS,LEFT_SHOULDER,427.6659,233.4088,-0.2175,0.9989
1,0.0414,0,POSE_LANDMARKS,RIGHT_SHOULDER,231.5623,232.5975,-0.2216,0.9987
1,0.0414,0,POSE_LANDMARKS,LEFT_ELBOW,461.2268,386.8591,-0.3331,0.9467
1,0.0414,0,POSE_LANDMARKS,RIGHT_ELBOW,189.8453,380.6949,-0.3785,0.8799
1,0.0414,0,POSE_LANDMARKS,LEFT_WRIST,366.3598,416.6364,-0.876,0.8363
1,0.0414,0,POSE_LANDMARKS,RIGHT_WRIST,268.4462,411.0237,-0.9759,0.8932
1,0.0414,0,POSE_LANDMARKS,LEFT_PINKY,334.3512,440.9605,-1.0182,0.8109
1,0.0414,0,POSE_LANDMARKS,RIGHT_PINKY,294.1379,438.6343,-1.1504,0.8837
1,0.0414,0,POSE_LANDMARKS,LEFT_INDEX,329.9071,419.0081,-1.0556,0.8289
1,0.0414,0,POSE_LANDMARKS,RIGHT_INDEX,307.2533,413.8052,-1.1708,0.8967
1,0.0414,0,POSE_LANDMARKS,LEFT_THUMB,335.5762,408.324,-0.8992,0.7649
1,0.0414,0,POSE_LANDMARKS,RIGHT_THUMB,300.4698,403.3974,-0.9993,0.8455
1,0.0414,0,POSE_LANDMARKS,LEFT_HIP,385.1719,496.3229,0.0144,0.8837
1,0.0414,0,POSE_LANDMARKS,RIGHT_HIP,259.2602,492.9109,-0.0147,0.9003
1,0.0414,0,POSE_LANDMARKS,LEFT_KNEE,376.4866,718.321,0.0007,0.0614
1,0.0414,0,POSE_LANDMARKS,RIGHT_KNEE,252.5306,693.695,-0.1748,0.0737
1,0.0414,0,POSE_LANDMARKS,LEFT_ANKLE,361.2039,892.0219,0.5384,0.0064
1,0.0414,0,POSE_LANDMARKS,RIGHT_ANKLE,244.3507,880.8343,0.3989,0.0072
1,0.0414,0,POSE_LANDMARKS,LEFT_HEEL,362.3,916.8412,0.5748,0.0061
1,0.0414,0,POSE_LANDMARKS,RIGHT_HEEL,243.934,907.8303,0.4452,0.0062
1,0.0414,0,POSE_LANDMARKS,LEFT_FOOT_INDEX,333.4601,946.9186,0.2532,0.0052
1,0.0414,0,POSE_LANDMARKS,RIGHT_FOOT_INDEX,252.4647,941.689,0.1347,0.0042
1,0.0414,0,FACE_LANDMARKS,0,327.8536,131.4066,-0.0232,1.0
1,0.0414,0,FACE_LANDMARKS,7,299.2118,104.6076,0.0152,1.0
1,0.0414,0,FACE_LANDMARKS,10,324.1113,68.5308,0.016,1.0
1,0.0414,0,FACE_LANDMARKS,13,328.2231,136.0415,-0.0192,1.0
1,0.0414,0,FACE_LANDMARKS,14,328.1945,135.9704,-0.0199,1.0
1,0.0414,0,FACE_LANDMARKS,17,328.8285,140.4728,-0.0244,1.0
1,0.0414,0,FACE_LANDMARKS,21,283.7126,93.4692,0.0501,1.0
1,0.0414,0,FACE_LANDMARKS,33,297.82,104.2071,0.0174,1.0
1,0.0414,0,FACE_LANDMARKS,37,323.0912,131.1169,-0.0223,1.0
1,0.0414,0,FACE_LANDMARKS,39,318.0897,133.9695,-0.0195,1.0
1,0.0414,0,FACE_LANDMARKS,40,314.7451,136.8213,-0.0158,1.0
1,0.0414,0,FACE_LANDMARKS,46,291.707,97.4368,0.0158,1.0
1,0.0414,0,FACE_LANDMARKS,52,301.168,92.5091,0.0071,1.0
1,0.0414,0,FACE_LANDMARKS,53,295.6101,94.2427,0.0112,1.0
1,0.0414,0,FACE_LANDMARKS,54,287.5316,85.0488,0.0412,1.0
1,0.0414,0,FACE_LANDMARKS,55,317.7214,94.2738,0.0016,1.0
1,0.0414,0,FACE_LANDMARKS,58,287.349,149.4491,0.0428,1.0
1,0.0414,0,FACE_LANDMARKS,61,311.1502,141.2825,-0.0078,1.0
1,0.0414,0,FACE_LANDMARKS,63,293.3881,92.4482,0.0154,1.0
1,0.0414,0,FACE_LANDMARKS,65,308.3645,92.3324,0.0039,1.0
1,0.0414,0,FACE_LANDMARKS,66,307.5915,89.5653,0.0041,1.0
1,0.0414,0,FACE_LANDMARKS,67,302.7311,72.7019,0.0222,1.0
1,0.0414,0,FACE_LANDMARKS,70,289.2235,96.5315,0.0219,1.0
1,0.0414,0,FACE_LANDMARKS,78,312.5275,140.5792,-0.0095,1.0
1,0.0414,0,FACE_LANDMARKS,80,317.2503,138.3148,-0.0142,1.0
1,0.0414,0,FACE_LANDMARKS,81,320.4862,137.1208,-0.0166,1.0
1,0.0414,0,FACE_LANDMARKS,82,324.2476,136.3826,-0.0186,1.0
1,0.0414,0,FACE_LANDMARKS,84,324.4824,140.7613,-0.024,1.0
1,0.0414,0,FACE_LANDMARKS,87,324.2963,136.3054,-0.0193,1.0
1,0.0414,0,FACE_LANDMARKS,88,317.2916,138.2438,-0.0147,1.0
1,0.0414,0,FACE_LANDMARKS,91,316.3688,141.0899,-0.0175,1.0
1,0.0414,0,FACE_LANDMARKS,93,281.9046,130.6773,0.0606,1.0
1,0.0414,0,FACE_LANDMARKS,95,314.8168,139.4488,-0.0117,1.0
1,0.0414,0,FACE_LANDMARKS,103,293.6016,78.0034,0.031,1.0
1,0.0414,0,FACE_LANDMARKS,105,299.7232,89.988,0.0098,1.0
1,0.0414,0,FACE_LANDMARKS,107,316.3449,89.7788,0.0013,1.0
1,0.0414,0,FACE_LANDMARKS,109,312.5189,69.7895,0.017,1.0
1,0.0414,0,FACE_LANDMARKS,127,280.8609,112.3901,0.0645,1.0
1,0.0414,0,FACE_LANDMARKS,132,283.8598,140.1376,0.0533,1.0
1,0.0414,0,FACE_LANDMARKS,133,314.0111,103.3526,0.0129,1.0
1,0.0414,0,FACE_LANDMARKS,136,297.4194,159.6506,0.0166,1.0
1,0.0414,0,FACE_LANDMARKS,144,302.5663,104.7538,0.0115,1.0
1,0.0414,0,FACE_LANDMARKS,145,305.4515,104.6733,0.0101,1.0
1,0.0414,0,FACE_LANDMARKS,146,313.5261,141.2802,-0.0124,1.0
1,0.0414,0,FACE_LANDMARKS,148,322.0681,166.037,-0.0164,1.0
1,0.0414,0,FACE_LANDMARKS,149,309.7405,164.3794,-0.0023,1.0
1,0.0414,0,FACE_LANDMARKS,150,304.1449,162.6883,0.0061,1.0
1,0.0414,0,FACE_LANDMARKS,152,330.1439,165.8155,-0.0182,1.0
1,0.0414,0,FACE_LANDMARKS,153,308.336,104.4229,0.01,1.0
1,0.0414,0,FACE_LANDMARKS,154,311.0113,104.0127,0.0111,1.0
1,0.0414,0,FACE_LANDMARKS,155,312.9089,103.7219,0.0126,1.0
1,0.0414,0,FACE_LANDMARKS,157,310.9527,101.2595,0.0113,1.0
1,0.0414,0,FACE_LANDMARKS,158,308.0159,100.5015,0.0104,1.0
1,0.0414,0,FACE_LANDMARKS,159,305.0463,100.4819,0.0105,1.0
1,0.0414,0,FACE_LANDMARKS,160,301.9613,101.2938,0.0116,1.0
1,0.0414,0,FACE_LANDMARKS,161,299.9633,102.4318,0.0133,1.0
1,0.0414,0,FACE_LANDMARKS,162,281.6784,102.0707,0.059,1.0
1,0.0414,0,FACE_LANDMARKS,163,300.6161,104.7097,0.0134,1.0
1,0.0414,0,FACE_LANDMARKS,172,292.0483,155.8375,0.0298,1.0
1,0.0414,0,FACE_LANDMARKS,173,313.0214,102.471,0.0123,1.0
1,0.0414,0,FACE_LANDMARKS,176,315.5675,165.4464,-0.0107,1.0
1,0.0414,0,FACE_LANDMARKS,178,320.5416,137.0369,-0.0172,1.0
1,0.0414,0,FACE_LANDMARKS,181,320.2101,140.9611,-0.0211,1.0
1,0.0414,0,FACE_LANDMARKS,185,312.346,139.3388,-0.0116,1.0
1,0.0414,0,FACE_LANDMARKS,191,314.7837,139.4949,-0.0115,1.0
1,0.0414,0,FACE_LANDMARKS,234,281.2163,121.6592,0.0648,1.0
1,0.0414,0,FACE_LANDMARKS,246,298.7912,103.3576,0.015,1.0
1,0.0414,0,FACE_LANDMARKS,249,350.5849,101.3452,0.0171,1.0
